# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2026-03-25 00:46:42.730
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.289945,-0.8600,0.1000,0.0720,0.87
6.290178,-0.4350,-0.0180,0.2490,0.50
6.309852,-0.0190,-0.2460,0.3070,0.39
6.309995,0.1700,-0.3640,0.3290,0.52
6.333027,-0.0280,-0.2700,0.2290,0.36
6.333205,-0.3040,-0.2410,0.0300,0.39
6.352827,-0.3410,-0.3630,-0.0400,0.50
6.352937,-0.2210,-0.5090,-0.0190,0.56
6.371522,-0.1650,-0.5890,0.0150,0.61
6.371646,-0.2510,-0.6160,-0.0290,0.67
6.398737,-0.2410,-0.6370,-0.1480,0.70
6.416030,-0.2530,-0.8160,-0.2220,0.88
6.434212,-0.3320,-1.1740,0.0810,1.22
6.434413,-0.3650,-1.1670,0.1260,1.23
6.453239,-0.4530,-1.0600,0.0950,1.16
6.453402,-0.8050,-1.0450,0.0390,1.32
6.473535,-1.1360,-0.9450,-0.0080,1.48
6.473722,-1.3870,-0.8420,-0.0540,1.62
6.501775,-1.5040,-0.8160,-0.0740,1.71
6.520714,-1.5380,-1.3260,-0.3540,2.06
6.535106,-0.9500,-1.3970,0.2760,1.71
6.535290,-0.7000,-1.1430,0.5290,1.44
6.555563,-0.4840,-0.7380,0.5750,1.05
6.555760,-0.4750,-0.4500,0.6010,0.89
6.575230,-0.6230,-0.2410,0.6780,0.95
6.575477,-0.6270,-0.2180,0.7300,0.99
6.599029,-0.7020,-0.1610,0.7990,1.08
6.599205,-0.8550,-0.0290,0.9200,1.26
6.618696,-1.1150,0.3490,0.9760,1.52
6.618860,-1.1850,0.6570,1.0060,1.69
6.636720,-1.0590,0.8200,1.0750,1.72
6.636874,-0.7700,0.8990,1.1680,1.66
6.658059,-0.4400,0.8860,1.1800,1.54
6.658451,-0.2710,0.9020,1.1160,1.46
6.685887,-0.2800,1.1090,1.0080,1.52
6.706482,-0.0750,1.5940,0.6980,1.74
6.706680,0.1000,1.5140,0.8170,1.72
6.719120,0.2620,1.3110,2.4350,2.78
6.739511,0.2560,1.1690,3.3900,3.60
6.739741,-0.0430,1.2920,3.0490,3.31
6.769157,-0.3060,1.3740,2.6380,2.99
6.788134,-0.8900,1.1520,1.4460,2.05
6.800714,-1.2320,0.6150,0.3450,1.42
6.800865,-0.9990,0.3140,0.0980,1.05
6.821208,-1.0770,0.3200,-0.2480,1.15
6.821443,-1.3360,0.5740,-0.6140,1.58
6.841498,-1.2360,0.6160,-0.7130,1.55
6.841675,-0.9770,0.4730,-0.6030,1.24
6.868435,-0.9390,0.3630,-0.3810,1.08
6.868681,-0.8850,0.2560,-0.2660,0.96
6.885678,-0.6680,0.2320,-0.1780,0.73
6.885823,-0.3370,0.2370,-0.0490,0.41
6.902291,-0.0930,0.2430,0.1820,0.32
6.902442,0.0260,0.2540,0.3470,0.43
6.923827,0.1760,0.2530,0.3540,0.47
6.924041,0.2310,0.3210,0.4090,0.57
6.948096,0.2900,0.4750,0.5760,0.80
6.948185,0.1190,0.6880,0.6950,0.99
6.963547,-0.1700,0.7630,0.7420,1.08
6.963710,-0.2800,0.6430,0.7390,1.02
6.983801,-0.3290,0.4870,0.5770,0.82
6.983984,-0.2460,0.3570,0.3050,0.53
7.004722,-0.1550,0.2720,0.1020,0.33
7.004786,-0.1920,0.2230,0.0070,0.29
7.024956,-0.3220,0.2210,-0.0740,0.40
7.025055,-0.3610,0.1750,-0.3390,0.53
7.050965,-0.2890,0.1840,-0.4430,0.56
7.069452,-0.0070,-0.0140,0.1520,0.15
7.084920,0.0870,-0.1840,1.0530,1.07
7.085418,0.1600,-0.0090,1.2850,1.29
7.104972,0.2680,0.1640,1.2350,1.27
7.105100,0.2410,0.2020,1.2190,1.26
7.127366,0.0720,0.0830,1.3810,1.39
7.127465,-0.4190,-0.0300,1.4000,1.46
7.146709,-1.0320,0.0270,1.1930,1.58
7.146910,-1.3310,0.1360,0.8870,1.61
7.167317,-1.2370,0.1970,0.6480,1.41
7.167415,-0.7230,0.2280,0.3370,0.83
7.187350,-0.2610,0.2610,-0.0250,0.37
7.187521,-0.0400,0.3350,-0.4700,0.58
7.208072,-0.1160,0.3060,-0.9830,1.04
7.208422,-0.3950,0.1680,-1.5510,1.61
7.234067,-1.0480,-0.4640,-1.8900,2.21
7.249309,-0.2950,-0.6760,-1.3780,1.56
7.269224,0.3050,0.0600,-1.0940,1.14
7.269448,0.6140,0.2170,-0.9760,1.17
7.289508,1.1250,0.3150,-0.9670,1.52
7.289606,1.8040,0.2830,-0.9340,2.05
7.311142,2.6440,-0.1430,-0.7470,2.75
7.311324,3.3700,-0.6290,-0.7760,3.51
7.330623,3.7570,-0.5510,-0.8180,3.88
7.331036,3.9090,-0.2740,-0.6390,3.97
7.350785,4.1120,-0.4530,-0.2750,4.15
7.350866,3.7260,-1.3700,0.5160,4.00
7.371098,2.7260,-1.7140,1.8260,3.70
7.371207,2.0580,-1.4290,1.5700,2.96
7.391123,1.5100,-1.1950,1.2750,2.31
7.391302,1.0630,-0.9900,1.0510,1.79
7.415282,0.6800,-0.8460,0.8750,1.39
7.434378,0.1790,-0.6700,0.6100,0.92
7.454024,-0.0820,-0.4440,0.6400,0.78
7.454337,-0.6390,-0.1430,2.5500,2.63
7.473740,-4.6330,1.3160,22.8300,23.33
7.473916,-39.0020,3.0890,57.5880,69.62
7.500275,-27.8550,-4.2050,26.4460,38.64
7.520777,13.4920,0.2540,-18.5040,22.90
7.520929,12.0750,0.1190,-13.8220,18.35
7.537325,9.9050,0.1050,-10.7820,14.64
7.555066,6.6430,0.2360,-6.3620,9.20
7.555256,5.6060,0.2960,-4.5760,7.24
7.581438,5.0700,0.0280,-2.9540,5.87
7.594754,5.6880,-1.1150,0.8730,5.86
7.615300,4.0820,-1.7330,6.2560,7.67
7.615490,2.4290,-1.7410,12.1430,12.51
7.635506,-1.8200,-0.3770,10.3910,10.56
7.635674,-4.1140,0.9690,-2.0870,4.71
7.657318,-2.7300,1.7230,-6.5010,7.26
7.657496,-1.7240,1.4000,-5.9190,6.32
7.679032,-0.7260,0.4450,-3.2660,3.38
7.679146,0.3200,-0.2480,0.2420,0.47
7.697915,0.8980,-0.4380,2.4200,2.62
7.698016,1.0610,-0.4080,2.0010,2.30
7.717923,0.9710,0.0140,0.0030,0.97
7.718083,0.4690,0.3650,-1.0600,1.22
7.738765,-0.3810,0.1010,-0.6430,0.75
7.738966,-0.7430,-0.2380,-0.1140,0.79
7.764395,-0.4530,0.0570,0.0500,0.46
7.785311,0.3140,-0.0100,-0.0810,0.32
7.785517,0.1500,-0.1700,-0.0050,0.23
7.799672,-0.0340,-0.0250,-0.0600,0.07
7.820371,-0.1300,0.0310,0.0070,0.13
7.820559,-0.0120,-0.0640,0.0630,0.09
7.849245,0.1020,0.0050,-0.0940,0.14
7.870479,-0.0750,0.0100,0.0690,0.10
7.870614,-0.1330,0.0130,-0.0230,0.14
7.881775,-0.0050,0.0030,-0.0720,0.07
7.901962,0.0280,0.0000,0.0450,0.05
7.902206,-0.0590,0.0120,-0.0360,0.07
7.922446,-0.0720,0.0170,-0.0460,0.09
7.922623,0.0180,-0.0010,0.0120,0.02
7.948219,0.0620,-0.0040,0.0190,0.06
7.948484,0.0080,-0.0090,-0.0090,0.02
7.967510,-0.0450,-0.0050,0.0000,0.05
7.967635,-0.0360,0.0030,-0.0010,0.04
7.983795,0.0410,0.0120,0.0040,0.04
7.983940,0.0500,-0.0070,0.0150,0.05
8.005496,0.0000,0.0150,0.0040,0.02
8.005697,-0.0510,-0.0050,-0.0090,0.05
8.031275,0.0160,0.0090,-0.0020,0.02
8.049165,0.0120,0.0030,-0.0020,0.01
8.065380,-0.0250,0.0020,0.0020,0.03
8.065526,-0.0140,0.0220,-0.0010,0.03
8.087707,0.0170,-0.0230,0.0060,0.03
8.087799,0.0170,-0.0150,0.0060,0.02
8.109389,-0.0180,-0.0020,0.0010,0.02
8.109478,-0.0030,0.0010,-0.0020,0.00
8.126161,0.0050,0.0030,0.0000,0.01
8.126272,0.0190,-0.0030,-0.0010,0.02
8.147202,-0.0050,0.0000,0.0000,0.00
8.147280,-0.0170,0.0000,-0.0050,0.02
8.167042,-0.0120,0.0000,0.0050,0.01
8.167141,-0.0040,0.0030,-0.0070,0.01
8.186059,-0.0030,0.0100,-0.0030,0.01
8.186407,0.0030,-0.0100,0.0020,0.01
8.206703,0.0000,0.0060,0.0070,0.01
8.206883,-0.0070,0.0010,-0.0030,0.01
8.226925,0.0240,-0.0060,0.0030,0.02
8.227013,0.0140,-0.0140,-0.0030,0.02
8.247577,-0.0110,0.0090,0.0010,0.01
8.247689,0.0170,-0.0090,0.0080,0.02
8.268719,-0.0030,0.0000,-0.0040,0.00
8.268970,0.0060,-0.0250,0.0000,0.03
8.288324,-0.0090,0.0120,-0.0030,0.02
8.288411,0.0070,0.0250,-0.0020,0.03
8.312772,-0.0050,-0.0020,0.0070,0.01
8.332132,0.0040,-0.0100,0.0020,0.01
8.349873,-0.0010,0.0080,0.0010,0.01
8.350096,0.0080,0.0070,-0.0040,0.01
8.371411,0.0230,-0.0190,0.0050,0.03
8.371587,0.0000,-0.0210,0.0020,0.02
8.395313,0.0070,-0.0220,-0.0050,0.02
8.415494,0.2270,-0.1660,-0.0640,0.29
8.415603,0.1570,-0.0240,0.0900,0.18
8.431465,-0.1420,0.1930,0.1500,0.28
8.452852,-0.4610,0.0760,-0.0540,0.47
8.453077,-0.5020,0.1170,-0.1760,0.54
8.479831,-0.4170,0.1830,-0.3090,0.55
8.501648,-0.0910,0.1470,0.0990,0.20
8.501833,0.0350,0.1020,0.3030,0.32
8.515816,0.0970,0.0100,0.2870,0.30
8.533755,0.4880,-0.0760,0.1390,0.51
8.533907,0.5320,-0.1940,0.0340,0.57
8.561945,0.5480,-0.3660,-0.0730,0.66
8.578533,0.5720,0.0160,-0.2500,0.62
8.594249,0.2580,0.4510,-0.1690,0.55
8.594383,0.2540,-0.0040,0.0540,0.26
8.615089,-0.0090,-0.0630,0.1350,0.15
8.615314,-0.1660,0.0010,-0.1480,0.22
8.634190,-0.1960,-0.2070,-0.3620,0.46
8.634333,-0.2870,-0.6250,-0.0570,0.69
8.654024,-0.3840,-0.7990,0.3080,0.94
8.655312,-0.4240,-0.7040,0.4300,0.93
8.676687,-0.3530,-0.3640,0.2690,0.57
8.676869,-0.2400,-0.0290,0.0100,0.24
8.696950,-0.0940,0.0180,-0.0810,0.13
8.697041,0.1230,-0.1210,0.0320,0.18
8.717018,0.2670,-0.2880,0.1810,0.43
8.717178,0.1900,-0.3700,0.0660,0.42
8.736889,0.2580,-0.4110,-0.1050,0.50
8.736981,0.2630,-0.5640,-0.1840,0.65
8.760382,0.1340,-0.5780,-0.0570,0.60
8.760563,0.0130,-0.3010,0.0780,0.31
8.780685,-0.1050,-0.0610,0.2690,0.30
8.780814,-0.3770,0.1270,0.1900,0.44
8.798999,-0.3000,0.2220,0.0720,0.38
8.799106,-0.2300,0.2870,-0.1470,0.40
8.819580,0.3170,0.0700,-0.4200,0.53
8.819710,0.9430,-0.2930,-0.5770,1.14
8.843513,1.2180,-0.5410,-0.6050,1.46
8.866103,0.0950,-0.7270,0.4060,0.84
8.866265,-0.7970,-0.3650,0.4130,0.97
8.879968,-1.0280,-0.1600,-0.0420,1.04
8.900886,-1.4460,0.1210,-0.3510,1.49
8.901075,-1.2180,0.2440,-0.3780,1.30
8.920918,-1.2350,0.6880,0.1320,1.42
8.921074,-0.9630,0.7380,0.8120,1.46
8.942752,-0.7530,1.4690,0.7220,1.80
8.942825,-0.1350,1.9680,-0.3680,2.01
8.961773,-0.2840,1.7660,-1.7630,2.51
8.961934,-0.3500,1.6620,-1.7280,2.42
8.983057,-0.1260,1.5270,-0.2140,1.55
8.983201,0.6560,0.3110,2.3640,2.47
9.003916,2.2450,0.4230,2.7550,3.58
9.029528,3.5070,2.5030,-3.0340,5.27
9.029684,3.1790,2.9280,-1.2220,4.49
9.050202,2.9890,2.3840,2.2100,4.42
9.050367,2.1460,1.4460,3.1070,4.04
9.064144,0.1690,0.1760,0.6790,0.72
9.064293,-1.0630,-1.4310,-1.3690,2.25
9.084662,-0.9630,-2.8020,-1.5510,3.34
9.084796,-0.1020,-2.8370,-0.1340,2.84
9.112318,-0.3530,-1.6950,0.9210,1.96
9.112508,-1.2960,-0.3500,0.5330,1.44
9.129258,-1.0810,-0.1380,-0.2700,1.12
9.129414,-0.4330,-0.5820,-0.3820,0.82
9.149493,-0.1340,-0.6800,0.1280,0.70
9.149600,-0.0500,-0.2260,0.1430,0.27
9.165484,-0.2310,-0.0120,-0.0820,0.25
9.165760,-0.3300,-0.0460,-0.0290,0.33
9.184945,-0.4160,-0.1250,0.3110,0.53
9.185274,-0.7540,0.0640,0.6160,0.98
9.207204,-0.5380,0.1430,0.3880,0.68
9.207302,0.1360,-0.1590,-0.1470,0.26
9.226113,0.8190,-0.5770,-0.4200,1.09
9.226205,1.1880,-0.8480,-0.4780,1.54
9.246697,1.0360,-0.9260,-0.0580,1.39
9.246868,0.0630,-0.1890,0.6550,0.68
9.267206,-0.5450,0.5320,0.9280,1.20
9.267289,-0.9090,0.0880,2.0110,2.21
9.295449,-0.7170,-0.9920,3.0550,3.29
9.314912,1.0060,0.0860,-0.4570,1.11
9.328772,0.4090,1.6770,-4.0100,4.37
9.328877,0.9700,0.9970,-3.2670,3.55
9.349354,1.4140,0.3090,-1.8550,2.35
9.349548,1.9340,-0.0620,-1.1260,2.24
9.369866,1.6020,-0.0970,-1.3950,2.13
9.369972,0.7760,-0.0860,-2.2440,2.38
9.393632,0.1940,0.0320,-2.5150,2.52
9.393769,-0.0150,0.1410,-1.9180,1.92
9.412134,0.1850,0.1490,-0.6050,0.65
9.412250,1.4350,-0.5470,0.8500,1.76
9.430754,1.9870,-0.8340,2.8290,3.56
9.430888,1.8130,-1.1480,3.4980,4.10
9.451751,0.5080,-0.4300,2.1280,2.23
9.451871,-0.6820,0.9350,-0.0890,1.16
9.476455,-0.8450,1.5160,-1.1000,2.05
9.495922,1.0470,-0.5610,-0.1670,1.20
9.513560,1.3060,-1.4940,0.9760,2.21
9.513775,-0.0160,-0.9080,0.7650,1.19
9.533364,-1.7310,0.0370,1.1540,2.08
9.533604,-2.0890,0.8740,0.8310,2.41
9.558525,-0.6500,0.7150,0.2190,0.99
9.575291,-0.1920,-0.4090,-1.6100,1.67
9.595063,-0.1980,-0.0740,1.0540,1.07
9.595210,0.5410,-0.4250,1.8180,1.94
9.614738,0.5710,-0.6810,2.7050,2.85
9.614894,-0.3240,-0.4260,3.6830,3.72
9.634754,-1.2990,-0.0690,4.8670,5.04
9.634885,-1.3190,-0.0840,5.3460,5.51
9.662650,-0.5780,-0.4750,5.1520,5.21
9.683185,0.5590,-0.5600,2.1390,2.28
9.683305,0.6940,-0.2120,0.4850,0.87
9.695840,0.5000,0.0570,-0.7680,0.92
9.715684,-0.1330,0.5870,-2.3830,2.46
9.715928,-0.3500,0.7780,-2.9180,3.04
9.745341,-0.4690,0.8310,-3.2610,3.40
9.766836,-0.0490,0.5470,-3.2800,3.33
9.766946,-0.3150,0.5570,-3.2330,3.30
9.778830,-0.2540,0.4820,-2.7530,2.81
9.798539,0.0500,0.5810,-0.7520,0.95
9.798774,-0.2540,0.6200,0.0640,0.67
9.818387,-0.6860,0.4860,0.4110,0.94
9.818585,-0.8340,0.1380,0.3380,0.91
9.843302,-0.5960,-0.0960,-0.0210,0.60
9.843478,-0.5060,-0.2810,-0.3370,0.67
9.864290,-0.9660,-0.1810,-0.3880,1.06
9.864438,-1.2700,-0.1350,-0.6340,1.43
9.880001,-1.3190,-0.3590,-0.8020,1.58
9.880158,-1.3020,-0.4290,-0.7700,1.57
9.900695,-1.3810,-0.1110,-0.5430,1.49
9.900857,-1.2790,0.5600,0.1120,1.40
9.925926,-0.9580,0.8250,0.3500,1.31
9.945381,0.0140,0.3690,-0.1050,0.38
9.961628,0.7340,-0.9210,-0.5790,1.31
9.961785,0.5100,-0.5200,-0.8980,1.16
9.982580,0.1170,-0.0290,-0.9590,0.97
9.982758,-0.2060,0.2990,-0.8460,0.92
10.002673,-0.5480,0.5130,-0.7550,1.06
10.002841,-0.8210,0.7110,-0.7550,1.32
10.026743,-1.0320,0.7640,-0.7290,1.48
10.046510,-1.0130,0.4300,-0.4230,1.18
10.046660,-0.7760,0.2810,-0.3270,0.89
10.064103,-0.5670,0.1500,-0.2440,0.64
10.084438,-0.2660,0.0990,-0.0610,0.29
10.084552,-0.2160,0.1420,0.1360,0.29
10.106850,-0.2290,0.2800,0.4420,0.57
10.125551,-0.0660,0.5490,1.0120,1.15
10.145547,0.2200,-0.0410,0.5990,0.64
10.145718,0.1550,-0.1690,0.3240,0.40
10.164747,-0.0250,-0.0740,0.1150,0.14
10.164947,-0.1730,0.1240,0.1060,0.24
10.184208,-0.1990,0.2290,0.0710,0.31
10.184291,-0.2550,0.2510,0.0050,0.36
10.209629,-0.3340,0.2440,-0.0910,0.42
10.228805,-0.6150,0.2830,-0.0710,0.68
10.247617,-0.6380,0.1080,0.0360,0.65
10.247731,-0.4850,-0.1180,-0.1770,0.53
10.275953,-0.2880,-0.3990,-0.3850,0.62
10.297394,-0.1020,-0.6870,-0.3810,0.79
10.297496,0.1990,-0.7320,-0.2210,0.79
10.311089,0.5270,-0.2270,-0.5690,0.81
10.328509,1.1190,0.2810,-1.2790,1.72
10.328651,1.9910,-0.8600,-1.7520,2.79
10.349385,2.1570,-1.6050,-1.9750,3.34
10.349535,1.3270,-0.8400,-1.9010,2.47
10.376312,0.6180,-0.0570,-1.8560,1.96
10.397486,-1.0910,-0.8220,-3.4920,3.75
10.397615,-0.8800,-0.6600,-2.8780,3.08
10.410944,-0.6790,-0.5430,-2.3220,2.48
10.430162,-0.3880,-0.3110,-1.5140,1.59
10.430281,-0.2760,-0.2260,-1.2380,1.29
10.450756,-0.2000,-0.1770,-1.0060,1.04
10.450889,-0.1310,-0.1050,-0.8200,0.84
10.473904,-0.0780,-0.0900,-0.7170,0.73
10.474097,-0.0660,-0.0490,-0.5810,0.59
10.494983,0.0000,-0.0180,-0.4760,0.48
10.495146,0.0090,-0.0260,-0.3850,0.39
10.512103,0.0530,-0.0220,-0.2980,0.30
10.512232,0.0460,-0.0200,-0.2540,0.26
10.532082,0.0490,0.0140,-0.2140,0.22
10.532166,0.0850,0.0070,-0.1750,0.19
10.557612,0.0940,0.0230,-0.1310,0.16
10.576087,0.0770,0.0000,-0.0520,0.09
10.594203,-4.0940,9.4530,2.0330,10.50
10.594363,-15.7890,34.2290,-2.0100,37.75
10.614903,-0.9200,-7.6430,-37.8820,38.66
10.615148,25.0430,-23.4490,-55.2600,65.04
10.640263,25.2120,-23.2300,-38.3960,51.47
10.658842,-4.3570,0.3550,21.9260,22.36
10.677308,-3.4210,1.8430,14.3400,14.86
10.677449,-2.7710,1.5220,11.4720,11.90
10.696053,-2.2070,1.2170,9.1500,9.49
10.696225,-1.7560,0.9380,7.2780,7.55
10.714937,-1.4390,0.7790,5.8030,6.03
10.715157,-1.4060,0.8850,4.7320,5.02
10.740741,-1.6080,1.3310,3.8400,4.37
10.761775,-1.2240,1.1870,2.3440,2.90
10.761909,-1.1110,0.9690,1.8670,2.38
10.777797,-1.1460,0.7730,-0.9130,1.66
10.797198,0.0940,0.6830,-14.9200,14.94
10.797346,4.6660,0.0020,-21.6340,22.13
10.822758,5.5010,-1.1830,-13.8530,14.95
10.840418,-2.2770,0.0690,5.9700,6.39
10.859140,-2.2420,0.0650,7.2430,7.58
10.859234,-1.6400,-0.1120,5.9320,6.16
10.883412,-1.0550,-0.0510,3.5930,3.75
10.909276,0.0750,0.8350,-1.5950,1.80
10.909452,1.5870,0.8270,-2.4570,3.04
10.931053,2.8080,0.6310,-1.8200,3.41
10.931147,2.4930,0.5160,-0.0500,2.55
10.941281,0.6210,0.4200,1.4950,1.67
10.960373,-1.4940,-0.2850,0.8640,1.75
10.960589,-0.9460,-0.1990,-0.5170,1.10
10.980844,0.2070,-0.1630,-1.1790,1.21
10.981012,0.6410,-0.1230,-0.7190,0.97
11.008727,0.1160,0.0710,0.3450,0.37
11.031611,-0.0660,0.1920,0.4790,0.52
11.031835,0.1840,-0.0310,-0.2500,0.31
11.042137,0.1010,-0.2150,-0.4660,0.52
11.062914,-0.1800,0.0890,0.2040,0.29
11.063118,0.1140,0.0290,0.2660,0.29
11.083569,0.1920,0.0310,0.0710,0.21
11.083730,0.0290,0.0400,-0.1030,0.11
11.105376,-0.1610,-0.0190,-0.0840,0.18
11.105543,-0.0930,-0.1070,-0.0230,0.14
11.127651,0.0490,-0.0300,-0.0130,0.06
11.127795,0.0760,0.0710,0.0440,0.11
11.143786,0.0170,0.0620,0.0760,0.10
11.143923,-0.0340,-0.0070,0.0340,0.05
11.168966,-0.0460,-0.0450,-0.0600,0.09
11.186538,0.0340,0.0110,0.0000,0.04
11.204607,0.0130,0.0300,0.0610,0.07
11.204860,-0.0270,-0.0440,-0.0230,0.06
11.223731,-0.0470,-0.0030,-0.1120,0.12
11.223826,-0.0030,-0.0130,-0.0190,0.02
11.244393,0.0220,0.0040,0.0570,0.06
11.244492,0.0270,0.0260,0.0640,0.07
11.265754,0.0440,0.0170,0.0000,0.05
11.265878,-0.0170,-0.0320,-0.0400,0.05
11.293216,0.1580,0.2840,0.3520,0.48
11.314692,-0.4890,-0.9480,-0.7020,1.28
11.314832,0.5410,-0.3620,-0.2250,0.69
11.327228,0.7410,0.6730,0.2290,1.03
11.348777,0.8840,0.3090,0.8960,1.30
11.349078,0.1380,-0.0180,0.2470,0.28
11.379889,-0.1170,-0.2310,-0.5830,0.64
11.408355,-0.5030,-0.1960,0.6050,0.81
11.408446,-0.1510,-0.1490,-0.1470,0.26
11.430304,0.4100,-0.0370,-0.4300,0.60
11.452600,-0.0210,-0.0420,0.3410,0.34
11.452785,-1.1290,0.2130,0.3050,1.19
11.470636,-0.9700,0.0010,-0.2190,0.99
11.470751,-0.2710,-0.2970,-0.5640,0.69
11.490004,0.1240,-0.1680,-0.7400,0.77
11.490129,0.3460,0.0350,-0.5250,0.63
11.511576,0.5200,0.2330,-0.1340,0.59
11.511764,0.4750,0.3350,0.0000,0.58
11.531229,0.1520,0.1420,-0.0800,0.22
11.531363,-0.0710,-0.1840,-0.2810,0.34
11.557891,-0.2180,-0.4440,-0.5850,0.77
11.558085,-0.0150,-0.4930,-0.8330,0.97
11.578642,0.5680,-0.2030,-0.7970,1.00
11.578819,1.0250,0.1110,-0.4310,1.12
11.592654,1.1450,0.1630,-0.1910,1.17
11.592825,1.1380,-0.0010,-0.0210,1.14
11.613768,1.2070,-0.1080,0.0570,1.21
11.613940,1.3530,-0.0080,0.0300,1.35
11.639140,1.3850,-0.0580,-0.0570,1.39
11.639250,1.3010,-0.1630,0.0340,1.31
11.657984,1.4070,-0.1950,0.1320,1.43
11.658125,1.6080,-0.1660,0.2360,1.63
11.675464,1.7330,-0.3300,0.4260,1.81
11.675594,1.7130,-0.5630,0.6490,1.92
11.695548,1.6730,-0.5400,1.2910,2.18
11.695675,1.8250,-0.4840,1.9750,2.73
11.721682,1.8700,-0.4920,2.4940,3.16
11.743786,3.1820,-0.9550,5.5020,6.43
11.743890,3.5110,-1.5900,5.5870,6.79
11.759019,2.9100,-2.0000,5.7780,6.77
11.774714,1.1980,-1.0160,5.5930,5.81
11.774857,0.3130,-0.3970,5.4240,5.45
11.794864,-0.5210,-0.1790,4.9120,4.94
11.794993,-1.0050,-0.2350,4.2880,4.41
11.822895,-1.2350,-0.2590,3.7210,3.93
11.846075,-1.3800,-0.6030,2.0840,2.57
11.846182,-1.4640,-0.3960,1.0390,1.84
11.858263,-1.5510,0.7470,0.8900,1.94
11.878559,-1.8300,1.4700,1.0170,2.56
11.878750,-2.1050,1.2330,0.8120,2.57
11.904294,-2.7090,1.3870,0.9480,3.19
11.925307,-2.0360,1.1050,-0.2840,2.33
11.925406,-1.6110,0.8550,-0.4670,1.88
11.939490,-1.2720,0.6740,-0.4150,1.50
11.959883,-0.3050,0.3020,0.4240,0.60
11.960011,0.0420,0.3340,1.8830,1.91
11.983821,-0.4750,0.7170,2.1940,2.36
11.983923,-0.3760,0.6580,1.8110,1.96
12.001469,-0.2450,0.3000,1.4640,1.51
12.001648,-0.3150,0.1020,1.0080,1.06
12.021188,-0.4110,0.1770,0.6150,0.76
12.021272,-0.4050,0.4020,0.3330,0.66
12.041513,-0.4700,0.6260,0.0400,0.78
12.041680,-0.6360,0.6160,-0.1620,0.90
12.061771,-0.6270,0.4770,-0.2060,0.81
12.061866,-0.2610,0.3660,-0.0060,0.45
12.089930,-0.1740,0.3930,0.3970,0.59
12.112596,-0.3110,0.5010,0.2930,0.66
12.112718,-0.3900,0.3780,-0.1630,0.57
12.123909,-0.6090,0.1350,-0.5130,0.81
12.145776,-1.1300,-0.4110,-0.5150,1.31
12.146183,-1.2910,-0.2770,-0.2660,1.35
12.164902,-1.3120,-0.0890,-0.0640,1.32
12.165159,-0.9620,-0.0120,0.1320,0.97
12.184369,-0.5320,0.0180,0.1940,0.57
12.184560,-0.0480,0.0740,0.2470,0.26
12.204872,0.3740,0.2430,0.4870,0.66
12.205079,0.4640,0.3930,0.5140,0.80
12.225376,0.4110,0.3870,0.2820,0.63
12.225741,0.1470,0.2950,-0.1890,0.38
12.245315,-0.1480,0.1440,-0.6390,0.67
12.245456,-0.4260,0.0550,-0.8710,0.97
12.271288,-0.4660,0.0100,-0.8560,0.97
12.285159,-0.0180,0.0770,-0.2120,0.23
12.304988,0.4760,0.1350,0.2950,0.58
12.305105,0.5700,0.1500,0.3610,0.69
12.327335,0.4850,0.0780,0.4320,0.65
12.327501,0.3880,0.0120,0.3720,0.54
12.353290,0.3370,0.0290,0.2460,0.42
12.374312,0.3220,0.0310,0.1570,0.36
12.374498,0.3100,-0.0050,0.1160,0.33
12.387915,0.1860,0.0510,0.0830,0.21
12.408853,0.0090,0.1870,0.0380,0.19
12.409028,0.0730,0.1990,0.0990,0.23
12.428826,0.4310,-0.0870,0.0350,0.44
12.428957,0.4100,0.0500,0.1490,0.44
12.454894,0.1330,0.2280,0.1530,0.31
12.477553,-0.1510,0.3070,-0.0730,0.35
12.477702,-0.1710,0.1570,-0.1580,0.28
12.490423,-0.1270,0.0200,-0.1720,0.21
12.510971,0.1900,-0.0830,-0.0190,0.21
12.511198,0.3030,-0.0890,-0.0530,0.32
12.539571,0.3670,-0.0540,-0.0250,0.37
12.563321,0.3920,-0.1740,-0.0920,0.44
12.563416,0.3580,-0.1640,-0.0880,0.40
12.571968,0.3340,-0.0180,0.0410,0.34
12.592299,0.4360,0.1890,0.1760,0.51
12.592507,0.5060,0.1210,0.0740,0.53
12.612667,0.6100,0.0520,-0.1260,0.63
12.612831,0.6660,0.0090,-0.2850,0.72
12.636612,0.6820,0.0800,-0.3810,0.79
12.636820,0.6050,0.0700,-0.4460,0.75
12.660294,0.5010,0.0610,-0.4430,0.67
12.673892,0.2680,-0.0430,-0.4440,0.52
12.695486,0.2630,0.0280,-0.4030,0.48
12.695689,0.3960,0.0780,-0.3150,0.51
12.723228,0.5540,0.0140,-0.1560,0.58
12.745688,0.7280,-0.2010,0.0240,0.76
12.745843,0.6340,-0.2620,-0.0620,0.69
12.755222,0.3210,-0.3440,-0.0440,0.47
12.775375,0.5630,0.0390,0.3120,0.64
12.775559,0.9240,0.0960,0.3450,0.99
12.795286,0.9760,-0.2840,0.1700,1.03
12.795466,1.2140,-0.6540,-0.2090,1.39
12.820991,1.6490,-0.5690,-0.4700,1.81
12.821091,1.1890,-0.5700,-0.8990,1.60
